name,start_lat,start_lon
Meadow Creek Usfs Airport,47.8457984924,-113.408996582
Candle 2 Airport,65.907699585,-161.925994873
East Alsek River Airport,59.1260986328,-138.4069976807
All West Airport,63.9413986206,-145.4219970703
Jolly Field,61.59355,-149.5665
Christiansen Lake Seaplane Base,62.313414,-150.06935
American Creek Airport,65.1046,-151.176
Amook Bay Seaplane Base,57.4715003967,-153.815002441
Campbell BLM Heliport,61.1561012268,-149.792007446
Gannon's Landing Airport,61.6273002625,-149.6089935303
Scooter's Landing Strip,60.5293998718,-150.8309936523
Lawrence Airport,35.2944984436,-98.6364974976
Stockton Municipal Airport,39.3772010803,-99.2950973511
Birchwater Airport,61.482333,-149.763986
Kramer Airport,61.573539,-149.91135
Team Levine Heliport,61.5149002075,-149.929000854
Eagle Nest Airport,61.6046981812,-149.0399932861
Black Spruce Airport,61.6570014954,-149.8370056152
Shirley Lake Airport,61.7447013855,-150.1150054932
Elmendorf Hospital Heliport,61.2397003174,-149.74899292
Martin Airport,61.63800049,-149.029007
Grouse Ridge Airport,61.6552009583,-149.2729949951
Alascom/Coastal Lena Point Heliport,58.3908004761,-134.776992798
Nez Perce Municipal Airport,46.2374000549,-116.2429962158
Twin Lake Airport,61.5698013306,-149.779006958
Bartletts Airport,58.2162017822,-157.352005005
Boswell Bay Airport,60.4230995178,-146.145996094
Buck Creek Airport,65.6387023926,-167.4859924316
Grand Home Airport,61.446667,-149.761111
Zakuoma Airport,10.8902777778,19.8172222222
Lapraka Airfield,41.3333015442,19.7912998199
Aeroporti i Korroticës së Ulët,42.6051923,20.9096986
Aeroporti i Mifoit,40.6061798,19.4262538
Gjirokastër Airport,40.087889,20.151917
Lenling Airport,45.4249992371,-100.891998291
Charlie Wilkes Airport,33.7444000244,-87.7863998413
Bedsole Farm Airport,31.5585002899,-87.5333023071
Rainey Field,33.150100708,-87.4417037964
Strickland/Smalley Field,35.853889,-87.723889
Pleasant View Farm Airport,30.4627,-87.525002
Sehoy Airport,32.2201004028,-85.4680023193
Drummond Heliport,33.5158996582,-87.2566986084
EAMC-Lanier Heliport,32.829531,-85.168711
Perdido Winds Airpark,30.4244003296,-87.5353012085
Cloudmont Airpark,34.5334014893,-85.5902023315
Lodi Airport,42.9721984863,-96.9802017212
Frerichs Airport,34.6511993408,-86.4169006348
Baptist Medical Center Heliport,32.3274993896,-86.2766036987
Kershaw Airport,32.3585014343,-86.125
MeadWestvaco Heliport,32.1724014282,-85.0288009644
Bryan W. Whitfield Memorial Hospital Heliport,32.5057,-87.8363
Styron Airport,30.4029998779,-87.7241973877
Turkey Creek Airport,33.7267990112,-86.7236022949
Lazy Eight Airpark Llc Airport,33.2340011597,-86.5130004883
Parker Field,33.6762008667,-86.8675003052
Medical West Heliport,33.37155,-86.991
Prairie Lakes West Heliport,44.9110984802,-97.1194992065
Southeast Alabama Medical Center Heliport,31.2180995941,-85.3672027588
Lakeside Heliport,33.5121002197,-86.6774978638
Eliza Coffee Memorial Hospital Heliport,34.7939987183,-87.6834030151
Drummond Coal Company Heliport,33.5522994995,-86.7508010864
Rotor Wing Inc Heliport,33.6776,-86.8703
Spratling Field,32.242401123,-85.6010971069
Bryant Culberson Heliport,33.2060012817,-87.5278015137
Headquarters Airport,34.1057014465,-85.5658035278
Huntsville Hospital Heliport,34.7373008728,-86.5742034912
New Horizon Airport,34.1292991638,-86.6333007812
Bledsoe Ranch Airport,45.2694015503,-103.2170028687
Mizell Memorial Hospital Heliport,31.2932,-86.254097
Vaughan Hospital Heliport,32.4067993164,-87.0541992188
Flying M Ranch Airport,34.3226013184,-85.643699646
Sturdy Oak Farm Airport,31.0251998901,-87.5858001709
Elam's Landing Airport,34.446999,-87.386101
Mc Ginnis Airport,30.619600296,-87.7043991089
The Huntsville Hospital Heliport,34.7209014893,-86.5805969238
Benedick Airport,31.555028,-85.977278
University of Alabama Hospital Heliport,33.5059013367,-86.8028030396
Shelby Medical Center Heliport,33.2522010803,-86.8122024536
Brookview Manor Heliport,44.3081016541,-96.7647018433
Bonham Airport,33.5432014465,-86.9858016968
Freedom Field,31.1159992218,-85.62550354
The Health Care Authority of the City of Anniston Heliport,33.656068,-85.8244
Henley Ranch Airport,32.9085006714,-88.3333969116
Cullman Medical Center Heliport,34.1722984314,-86.8435974121
Trinty Medical Center Heliport,33.5175018311,-86.7497024536
Shoals Creek Seaplane Base,34.9025993347,-87.5871963501
Lemoyne Heliport,30.9717998505,-88.0263977051
Southwest Alabama Medical Center Heliport,31.9307003021,-87.7375030518
Carraway Medical Center Heliport,33.535900116,-86.8114013672
The Fort Heliport,43.8064002991,-103.6370010376
Baptist Medical Center-Princeton Heliport,33.4976005554,-86.8463973999
Flying C's Plantation Airport,32.4160995483,-85.2992019653
Usa Medical Center Heliport,30.71159935,-88.1078033447
Humana Hospital Shoals Heliport,34.7462005615,-87.676399231
Bird Nest Airport,33.8633003235,-87.8452987671
Shields Airport,30.4419002533,-87.4638977051
Jones Light Aviation Airport,32.500099,-85.083298
Lower Delta Seaplane Base,30.675476,-87.959871
Flowers Hospital Heliport,31.2376995087,-85.4562988281
Dugger's Field,33.8386993408,-86.2114028931
Oasis Ranch Airport,44.288898468,-101.8259963989
Belforest Airport,30.616899,-87.858299
Striplin Airfield,31.0830001831,-85.6835021973
Walker Regional Medical Center Heliport,33.8433990479,-87.2339019775
St Vincents East Heliport,33.596972,-86.667808
Alabama Power Headquarters Heliport,33.5195999146,-86.8135986328
Exxon Heliport,30.5308,-88.110001
Willis Airport,33.8512,-85.663
Vaughn Private Airport,30.5084991455,-87.4916000366
ABC 33/40 Heliport,33.352729,-86.787855
Willow Point Airport,32.8036994934,-85.9804992676
Porch Ranch Airport,43.5243988037,-101.7340011597
Palmer Field,34.695400238,-86.7861022949
Sharpe Field,32.4919013977,-85.7755966187
Grimes Field,30.7644004822,-88.3058013916
Gulf State Park Seaplane Base,30.263299942,-87.6369018555
Mayfield (Private) Airport,32.8487014771,-86.8700027466
Smart Road Airport,31.7406005859,-86.0070037842
Klumpp Airport,30.5268993378,-87.8542022705
Bartlett Ranch Airport,32.2695999146,-86.0988006592
Bellefonte Nuclear Plant Heliport,34.7120018005,-85.9238967896
Wallace Field,30.5501995087,-87.5832977295
Red & White Flying Service Airport,43.119301,-121.044997
Juhnke Airport,43.7827987671,-100.2929992676
Providence Hospital Heliport,30.6793994904,-88.1999969482
Community Hospital Heliport,32.5340003967,-85.9113006592
Pecan Ponds Farm Airport,30.5585002899,-87.6041030884
Towers Heliport,33.4743003845,-86.3249969482
Lawrence County Hospital Heliport,34.484081,-87.284882
Dale Medical Center Heliport,31.4515991211,-85.6318969727
Ban Farm Airport,30.4265995026,-87.4708023071
Sommerset Strip,32.7187004089,-85.366897583
Selma Medical Center Heliport,32.4290008545,-87.0567016602
The Children's Hospital Heliport,33.5042991638,-86.8052978516
Crazy Horse Heliport,43.8250007629,-103.6360015869
Hawk Field,33.3073005676,-86.4036026001
Big Sky Airport,34.8856010437,-86.7099990845
Evans Field,30.8127002716,-88.3771972656
Mc Intosh Community Heliport,31.2735004425,-88.0124969482
Bon Secour Seaplane Base,30.2982997894,-87.7407989502
Williamson Farm Airport,30.6446990967,-87.6694030762
Dch Regional Medical Center Heliport,33.2061004639,-87.5263977051
Blast Off Heliport,30.8397006989,-87.7727966309
Alitak Seaplane Base,56.8995018005,-154.248001099
Kapan Airport,39.202999115,46.4550018311
Twin City Airpark,37.3138999939,-89.9972991943
Shinuyar Airport,39.4509887695,46.347240448
Hoktember Highway Strip,40.0809774791,43.8822698593
Berd Airport,40.925405606300004,45.4614043236
Gavar Airport,40.3712011539,45.0973320007
Mets Mazrik Airstrip,40.1998548891,45.7771110535
Meghri Airport,38.9115725716,46.198925972
Mar de Cortés International Airport,31.351621,-113.305864
Alto Molocue Airport,-15.6102777778,37.6813888889
Ama Airport,-4.1011111111,141.67
Amanab Airport,-3.586,141.214333333
Kittyhawk Airport,33.126202,-96.683601
Ambatomainty Airport,-17.6866666667,45.6238888889
Av Ranch Airport,32.8166999817,-110.3170013428
Angaur Airstrip,6.9068293572,134.145385742
Anuha Island Resort Airport,-9.0013888889,160.225
Nauru International Airport,-0.547458,166.919006
Angus Downs Airport,-25.0325,132.2748
Saurimo North Airport,-9.433429718,20.3118000031
Nankova Airport,-16.3963699341,18.9787635803
Rito Airport,-16.6893920898,19.0837669373
Coemba Airport,-12.1437044144,18.0853633881
Mainland Regional Health Care System Heliport,29.3932991028,-94.9851989746
Andulo Airport,-11.4722995758,16.710899353
Caluquembe,-13.775546,14.694916
Cuvelai Airport,-15.668575,15.805654
Cuangar Airport,-17.597122,18.63437
Cuangar Old Airport,-17.599985,18.623552
Savate Airport,-16.880647,18.002593
Mucusso Airport,-18.020826,21.437053
Jamba Airport,-17.454765,22.607245
Luiana Airport,-17.380791,23.002339
Coutada Airport,-17.017654,21.301774
Buddy Harmel Airport,34.2195014954,-101.9800033569
Rivungo Airport,-15.793551,21.380704
Mavinga Airport,-15.789222,20.368971
Ninda Airport,-14.80893,21.376961
Luena Airport,-12.740271,20.736829
Lucusse Airport,-12.521974,20.805726
Cassamba Airport,-13.139351,20.300824
Calunda Airport,-12.126335,23.478615
Lóvua Airport,-11.556065,23.553667
Luacano Airport,-11.209962,21.648705
Lumeje Airport,-11.564598,20.785903
Smith Farms Airport,34.2167015076,-101.9250030518
Chipato Airport,-10.701382,22.160291
Nova Chaves Airport,-10.598408,21.315093
Camacupa Airport,-12.021878,17.453693
Luando Airport,-11.62444,18.46969
Quirima Airport,-10.902645,18.060368
Dala Airport,-11.040653,20.208268
Cazaje Airport,-11.063437,20.695914
Longa Airport,-14.610741,18.487945
Cuchi Airport,-14.64987,16.885391
Mutumbo Airport,-13.179982,17.394938
Tate Ranch Airport,30.3043003082,-102.1380004883
Miguel Airport,-15.704318,17.452439
Namacunde Airport,-17.302638,15.850786
Calai Airport,-17.878868,19.782761999999998
Chitado Airport,-17.320733,13.923845
Alto Dondo Airport,-9.675516,14.464999
Mussende Airport,-10.520306,15.99677
Capenda Camulemba Airport,-9.415833,18.434794
Xassengue Airport,-10.461305,18.535527
Balombo Airport,-12.357134,14.77923
Cuima Airport,-13.458467,15.833762
Erco Field,32.4978981018,-96.2705001831
Cubati Airport,-15.333917,16.851872
Capelongo Airport,-14.457297,16.296202
Chitembo Airport,-13.509385,16.74928
Cuito Cuanavale South Airport,-15.711983,18.651003
Mussuma Airport,-14.204202,21.909971
Mumbué Airport,-13.900039,17.300036
Cubango River Airport,-13.333366,16.414531
Chinhama Airport,-13.105437,16.42432
Cangamba Airport,-13.7106,19.861099
Dirico Airport,-17.981924057,20.7680606842
Metro Heli-Pad Heliport,29.6147003174,-95.3548965454
Lumbala Airport,-12.6398773193,22.5868206024
Jamba Airport,-14.6981925964,16.070148468
Capanda Airport,-9.769370079,15.4553194046
Ndalatandos Airport,-9.275188446,14.9772424698
Aroa Airport,-9.0254,146.8
Annanberg Airport,-4.9041666667,144.635833333
Abou-Deïa Airport,11.4773,19.2874
Asapa Airport,-8.9791666667,148.103611111
April River Airport,-4.6766666667,142.540138889
Novolazarevskaya Station,-70.8460998535,11.8472003937
Pine Heliport,40.6556015015,-80.0509033203
Arco Ingleside Shorebase Heliport,27.8477993011,-97.2229995728
Troll Airfield,-71.9555969238,2.4555599689
González Videla Antarctic Base,-64.824,-62.857
Base Cientifica Ellsworth,-77.650008,-41.0333
Girdwood Airport,60.966099,-149.126007
Cullen Airport,-52.8851013184,-68.4122009277
Los Cerros Airport,-54.3441009521,-67.832901001
Rio Bellavista Airport,-53.9827003479,-68.5235977173
Merlo Airport,-32.3582000732,-65.0174026489
Bragado Airport,-35.144,-60.4803
[Duplicate] Brigadier Hector Ruiz Airport,-37.4333000183,-61.8833007812
Alta Vista Ranch Airport,30.1481990814,-103.8929977417
Caleta Olivia Airport,-46.4318008423,-67.5186004639
Aeroclub Chaco Airport,-27.6311,-59.1797
Charata Airport,-27.2164,-61.2103
General Villegas Airport,-35.0,-63.0
Los Menucos Airport,-40.817699,-68.074699
Aerofumigaciones Don Alejandro Airport,-33.3053,-60.6539
Agro Servicio Yoris Airport,-26.583055,-64.529724
Agroaire Airport,-27.4978,-61.6586
Saenz Peña Airport,-26.8157997131,-60.448299408
(Old) Antoine De Saint Exupery Airport,-40.7401008606,-64.9804992676
Womack Plantation Airport,33.8487014771,-95.4072036743
Valcheta Airport,-40.7000007629,-66.1500015259
Villa Mercedes Airport,-33.640858,-65.420074
13 De Diciembre Airport,-45.9033,-67.5564
Abel Monteverde Heliport,-32.9208,-62.4663
Acindar Airport,-33.2647,-60.2842
Aeroboero Airport,-30.7286,-62.0078
Bahia Blanca Aeroclub Airport,-38.6722,-62.3522
Balcarce Aeroclub Airport,-37.9156,-58.3442
Cipoletti Aeroclub Airport,-38.8931007385,-67.9886016846
Olavarria Aeroclub Airport,-36.9644012451,-60.2757987976
Houston Oil & Minerals Port Bolivar Nr 2 Heliport,29.3910999298,-94.7640991211
Rauch Airport,-36.7717,-59.0575
Tandil Aeroclub Airport,-37.2655982971,-59.0932998657
Aerotec Airport,-33.206943512,-68.492225647
Alagro Fumigaciones Airport,-32.8878,-60.8436
San Andres De Giles Airport,-34.4703,-59.4247
Alejandro Roca Airport,-33.3488998413,-63.7299995422
Alfredo Sanchez Airport,-34.8011,-61.865
Algarrobo/La Reforma Airport,-38.7306,-63.2869
Allen Airport,-38.9580993652,-67.8035964966
Alta Gracia Airport,-31.6513996124,-64.3938980103
Robertson Ranch Airport,29.6930007935,-101.1620025635
Alumine Airport,-38.9502983093,-71.0492019653
Alvear Aeroparque Airport,-33.0467,-60.5969
Alvear Airport,-29.064722,-56.541111
Ameghino Airport,-34.8458,-62.481700000000004
America Airport,-35.5017,-62.99
Añatuya Airport,-28.4797000885,-62.8457984924
Andacollo Airport,-37.2033348083,-70.6966629028
Anibal Brizi Airport,-31.4042,-60.8992
Arelauquen Heliport,-41.1612,-71.3659
Aries Heliport,-52.6831,-68.0419
Christus Spohn Hospital Memorial Heliport,27.779800415,-97.4141998291
Arrecifes Aeroclub Airport,-34.0833,-60.0333
Arribeños Airport,-34.2228,-61.3858
Arroyito/Arcor Airport,-31.4221992493,-63.0041999817
Austral Heliport,-52.8936,-68.3553
Autodromo Ciudad De Bs. As. Heliport,-34.6939,-58.46
Presidente Avellaneda Airport,-29.1061,-59.6569
Ayacucho Airport,-37.1639,-58.4719
Ayres De Pilar Heliport,-34.4375,-58.7983
Azcarate Irastorza Heliport,-35.1994,-63.6008
B&B Servicios Agropecuarios Airport,-32.1147,-61.6328
Bell Helicopter Hurst Heliport,32.8000984192,-97.1669998169
B. Churruca Heliport,-34.6407,-58.4094
Baradero Airport,-33.8217,-59.4925
Barrancas Airport,-36.7756004333,-69.8593978882
Basavilbaso Airport,-32.3611,-58.8808
Batan Airport,-38.0117,-57.6775
Belén De Escobar Airport,-34.2986,-58.7989
Bellamar Airport,-38.3858,-58.1336
Benavidez Airport,-34.388054,-58.663887
Blondi Airport,-34.6133346558,-61.0230560303
Gran Ancona Airport,-33.4383,-61.3017
Buzz Field,33.9291992188,-100.8420028687
Bonetti Airport,-27.6041660309,-55.8638877869
Pablo Sierra Aeroaplicaciones Airport,-30.9294,-62.0506
Cabaña San Isidro Labrador Heliport,-34.3783,-58.7883
Cabañas Airport,-32.9775,-58.5222
Cabildo Airport,-38.4986000061,-61.8843994141
Ituzaingo / Transener S.A. Heliport,-27.5601,-56.6568
Cabo Vírgenes Heliport,-52.3278,-68.4092
Caleufu Airport,-40.393901825,-70.9633026123
Campo De Vuelo Heliport,-31.3689,-64.2636
Canals Airport,-33.5622,-62.8692
Hilltop Lakes Airport,31.0809993744,-96.2152023315
Cañada De Gomez Airport,-32.8086,-61.365
Cañada Rosquin Airport,-32.0994,-61.5839
Cañuelas Airport,-35.1119,-58.7261
Capitan Sarmiento Airport,-34.1639,-59.7311
Vedia Aeroclub,-34.481700000000004,-61.4903
Carhue Airport,-37.1942,-62.7814
Carlos Casares Airport,-35.6328,-61.3842
Las Ensenadas Airport,-31.4552993774,-64.5263977051
Carlos Tejedor Airport,-35.4256,-62.4697
Carmen De Areco Airport,-34.4175,-59.8719
Santa Maria Ranch Airport,27.4337997437,-99.1858978271
Casa De Gobierno Heliport,-31.4306,-64.1842
Casilda Airport,-33.0617,-61.21
Castelli Airport,-36.1100006104,-57.861946106
Castelli Airport,-25.9308338165,-60.6280555725
Centinela Heliport,-34.5822,-58.3744
Central Nuclear Heliport,-32.2294,-64.44
Centro Cívico Grand Bourg Heliport,-24.7806,-65.4514
Cereales Anahi Ruca Airport,-35.6736106873,-63.7180557251
Cerro Chapelco Heliport,-40.1981,-71.3211
Chacabuco Airport,-34.6069,-60.4097
Bierly(Personal Use) Airport,40.9305992126,-77.738899231
Gorman Airport,32.2042999268,-98.6656036377
Chacharramendi Airport,-37.3405990601,-65.646697998
Chajari Airport,-30.7542,-58.0
Chañar Ladeado Airport,-33.3333,-62.0333
Chascomus Airport,-35.5428,-58.0519
Chivilcoy Airport,-34.9639,-60.0333
Cholila Airport,-42.484722,-71.460556
Cinco Saltos Airport,-38.8016662598,-68.0372238159
Citefa Heliport,-34.5575,-58.5056
Ciudad Universitaria Heliport,-31.4406,-64.1894
Club Nautico San Isidro Heliport,-34.4614,-58.5003
LBJ Ranch Airport,30.2518005371,-98.6224975586
Colon Airport,-33.9231,-61.0461
Colon Airport,-32.2614,-58.1556
Complejo Llao Llao Heliport,-41.0544,-71.5339
Concepcion Del Uruguay Airport,-32.4519,-58.3058
Concordia Aeroclub Airport,-31.3042,-58.0153
Confluencia Airport,-36.7714004517,-69.5385971069
Coronel Dorrego Airport,-38.7411,-61.2561
Coronel Pringles Airport,-38.0066680908,-61.331943512
Coronel Vidal Airport,-37.4689,-57.7669
Corral De Bustos Airport,-33.2811,-62.1514
Texas World Speedway Helistop Nr 1 Heliport,30.5405006409,-96.2225036621
Santa María Airport,-31.2861003876,-64.4552993774
Cruz Alta Airport,-33.0078,-61.8369
Curuzu Cuatia Aeroclub Airport,-29.7789,-58.0958
D.P.A.O. Heliport,-34.9597,-57.8928
Fumigaciones Airport,-36.5914,-61.7753
Darregueira Airport,-37.7127990723,-63.1618995667
Darsena Sur Heliport,-34.6278,-58.3515
Dean Funes Airport,-30.3791999817,-64.379699707
Diamante Airport,-32.0161,-60.5825
Dines ( Dr. E. Escudero) Heliport,-34.5726,-58.4005
Texas World Speedway Helistop Nr 2 Heliport,30.5396003723,-96.2260971069
Agrocelta Servicios Aereos Airport,-33.8867,-60.8628
Saavedra Airport,-37.750242,-62.33425
Ecodyma S.C.A. Heliport,-34.9408,-57.9919
Eduardo Castex Airport,-35.8805541992,-64.2738876343
El Alamito Airport,-37.2736129761,-70.3897247314
Establecimiento El Araza Airport,-36.7756,-57.6414
El Capricho Heliport,-34.2325,-59.3158
